"merge_col","threshability","floret_score_mean","rachis_breaks_mean"
"WGN26C45_TLI_2017_2",92,1,1
"WGN26C46_TLI_2017_2",85,2,0
"WGN26C48_TLI_2017_2",65,3,0
"WGN26C56_TLI_2017_2",60,2,0
"WGN26C61_TLI_2017_2",55,3,0
"WGN26C62_TLI_2017_2",70,2,1
"WGN26C64_TLI_2017_2",50,4,0
"WGN26C65_TLI_2017_2",55,1,0
"WGN26D03_TLI_2017_2",90,3,0
"WGN26D04_TLI_2017_2",95,4,1
"WGN26D08_TLI_2017_2",75,1,0
"WGN26D09_TLI_2017_2",60,3,1
"WGN26D12_TLI_2017_2",75,4,1
"WGN26D13_TLI_2017_2",96,1,0
"WGN26D16_TLI_2017_2",95,1,0
"WGN26D18_TLI_2017_2",70,4,1
"WGN26D20_TLI_2017_2",90,2,1
"WGN26D23_TLI_2017_2",90,1,0
"WGN26D29_TLI_2017_2",85,2,0
"WGN26D30_TLI_2017_2",60,1,1
"WGN26D31_TLI_2017_2",65,2,1
"WGN26D33_TLI_2017_2",80,2,1
"WGN26D34_TLI_2017_2",60,1,0
"WGN26D39_TLI_2017_2",85,4,0
"WGN26D41_TLI_2017_2",85,1,1
"WGN26D42_TLI_2017_2",65,3,0
"WGN26D45_TLI_2017_2",95,2,0
"WGN26D48_TLI_2017_2",90,0,1
"WGN26D50_TLI_2017_2",95,2,0
"WGN26D51_TLI_2017_2",90,3,0
"WGN26D52_TLI_2017_2",85,2,0
"WGN26D55_TLI_2017_2",75,2,0
"WGN26D56_TLI_2017_2",65,4,1
"WGN26D63_TLI_2017_2",30,4,0
"WGN26D64_TLI_2017_2",90,2,0
"WGN26D65_TLI_2017_2",90,0,1
"WGN36C04_TLI_2017_2",95,0,1
"WGN36C08_TLI_2017_2",85,2,1
"WGN36C10_TLI_2017_2",90,3,0
"WGN36C11_TLI_2017_2",70,2,1
"WGN36C12_TLI_2017_2",75,1,1
"WGN36C16_TLI_2017_2",55,1,0
"WGN36C17_TLI_2017_2",85,0,1
"WGN36C21_TLI_2017_2",95,2,0
"WGN36C25_TLI_2017_2",95,1,1
"WGN36C28_TLI_2017_2",90,0,1
"WGN36C30_TLI_2017_2",40,1,1
"WGN36C32_TLI_2017_2",80,0,1
"WGN36C33_TLI_2017_2",95,2,0
"WGN36C34_TLI_2017_2",85,0,1
"WGN36C36_TLI_2017_2",90,1,1
"WGN36C37_TLI_2017_2",75,1,1
"WGN36C40_TLI_2017_2",85,3,1
"WGN36C41_TLI_2017_2",98,2,0
"WGN36C42_TLI_2017_2",90,1,0
"WGN36C45_TLI_2017_2",85,1,1
"WGN36C46_TLI_2017_2",NA,NA,NA
"WGN36C48_TLI_2017_2",93,1,3
"WGN36C54_TLI_2017_2",70,0,1
"WGN36C59_TLI_2017_2",65,2,3
"WGN36C62_TLI_2017_2",75,1,1
"WGN36C63_TLI_2017_2",96,1,1
"WGN36C64_TLI_2017_2",90,1,0
"WGN36D03_TLI_2017_2",90,0,1
"WGN36D04_TLI_2017_2",80,1,1
"WGN36D06_TLI_2017_2",65,1,1
"WGN36D12_TLI_2017_2",80,0,0
"WGN36D15_TLI_2017_2",80,0,0
"WGN36D17_TLI_2017_2",85,2,0
"WGN36D18_TLI_2017_2",90,1,1
"WGN36D19_TLI_2017_2",80,0,0
"WGN36D22_TLI_2017_2",90,0,0
"WGN36D23_TLI_2017_2",75,2,1
"WGN36D24_TLI_2017_2",95,1,1
"WGN36D25_TLI_2017_2",100,NA,2
"WGN36D26_TLI_2017_2",90,2,0
"WGN36D29_TLI_2017_2",80,1,0
"WGN36D32_TLI_2017_2",85,1,0
"WGN36D35_TLI_2017_2",85,1,1
"WGN36D39_TLI_2017_2",90,2,1
"WGN36D42_TLI_2017_2",95,5,0
"WGN36D43_TLI_2017_2",75,1,0
"WGN36D44_TLI_2017_2",90,2,0
"WGN36D45_TLI_2017_2",70,0,1
"WGN36D46_TLI_2017_2",80,2,2
"WGN36D54_TLI_2017_2",90,0,0
"WGN36D56_TLI_2017_2",45,0,0
"WGN36D58_TLI_2017_2",85,3,0
"WGN36D62_TLI_2017_2",55,2,1
"WGN36D63_TLI_2017_2",70,1,0
"WGN38C03_TLI_2017_2",90,0,0
"WGN38C06_TLI_2017_2",55,0,1
"WGN38C08_TLI_2017_2",NA,NA,NA
"WGN38C09_TLI_2017_2",95,0,0
"WGN38C11_TLI_2017_2",92,1,0
"WGN38C12_TLI_2017_2",25,1,1
"WGN38C15_TLI_2017_2",75,2,0
"WGN38C16_TLI_2017_2",NA,NA,NA
"WGN38C18_TLI_2017_2",60,1,0
"WGN38C23_TLI_2017_2",45,1,1
"WGN38C24_TLI_2017_2",90,0,1
"WGN38C25_TLI_2017_2",80,1,1
"WGN38C26_TLI_2017_2",90,2,1
"WGN38C34_TLI_2017_2",80,1,1
"WGN38C38_TLI_2017_2",80,0,1
"WGN38C39_TLI_2017_2",65,0,1
"WGN38C40_TLI_2017_2",100,0,0
"WGN38C45_TLI_2017_2",40,0,0
"WGN38C46_TLI_2017_2",92,1,2
"WGN38C47_TLI_2017_2",40,1,0
"WGN38C51_TLI_2017_2",45,4,0
"WGN38C55_TLI_2017_2",90,1,0
"WGN38C58_TLI_2017_2",95,0,0
"WGN38C60_TLI_2017_2",80,0,0
"WGN38C61_TLI_2017_2",85,1,0
"WGN38C62_TLI_2017_2",45,0,1
"WGN38C66_TLI_2017_2",50,1,0
"WGN38C68_TLI_2017_2",45,2,1
"WGN38C69_TLI_2017_2",95,1,0
"WGN38C70_TLI_2017_2",90,1,1
"WGN38C71_TLI_2017_2",85,0,1
"WGN38C74_TLI_2017_2",25,2,0
"WGN38C79_TLI_2017_2",40,1,0
"WGN38D01_TLI_2017_2",90,0,0
"WGN38D02_TLI_2017_2",96,1,1
"WGN38D07_TLI_2017_2",85,1,0
"WGN38D08_TLI_2017_2",50,0,1
"WGN38D10_TLI_2017_2",55,0,0
"WGN38D11_TLI_2017_2",50,0,1
"WGN38D12_TLI_2017_2",65,0,1
"WGN38D15_TLI_2017_2",80,4,0
"WGN38D17_TLI_2017_2",80,3,1
"WGN38D22_TLI_2017_2",50,0,0
"WGN38D23_TLI_2017_2",85,0,0
"WGN38D25_TLI_2017_2",55,3,1
"WGN38D26_TLI_2017_2",90,3,1
"WGN38D27_TLI_2017_2",94,1,0
"WGN38D31_TLI_2017_2",60,5,0
"WGN38D32_TLI_2017_2",80,1,0
"WGN38D33_TLI_2017_2",85,1,0
"WGN38D35_TLI_2017_2",55,2,1
"WGN39C01_TLI_2017_2",75,1,1
"WGN39C03_TLI_2017_2",80,1,0
"WGN39C06_TLI_2017_2",75,4,0
"WGN39C08_TLI_2017_2",80,2,0
"WGN39C10_TLI_2017_2",65,4,1
"WGN39C13_TLI_2017_2",85,2,1
"WGN39C14_TLI_2017_2",94,2,0
"WGN39C15_TLI_2017_2",40,3,1
"WGN39C16_TLI_2017_2",85,4,1
"WGN39C19_TLI_2017_2",60,1,0
"WGN39C23_TLI_2017_2",80,3,0
"WGN39C24_TLI_2017_2",70,1,0
"WGN39C29_TLI_2017_2",90,1,1
"WGN39C33_TLI_2017_2",80,1,0
"WGN39C38_TLI_2017_2",85,1,0
"WGN39C40_TLI_2017_2",70,3,0
"WGN39C46_TLI_2017_2",98,1,1
"WGN39C48_TLI_2017_2",60,2,0
"WGN39C52_TLI_2017_2",NA,NA,NA
"WGN39C53_TLI_2017_2",30,3,0
"WGN39C54_TLI_2017_2",55,2,1
"WGN39C56_TLI_2017_2",90,1,0
"WGN39C58_TLI_2017_2",85,2,0
"WGN39C60_TLI_2017_2",NA,NA,NA
"WGN39C62_TLI_2017_2",65,3,2
"WGN39C63_TLI_2017_2",65,1,1
"WGN39D04_TLI_2017_2",40,3,0
"WGN39D05_TLI_2017_2",50,0,1
"WGN39D06_TLI_2017_2",65,2,1
"WGN39D10_TLI_2017_2",85,4,1
"WGN39D11_TLI_2017_2",50,2,0
"WGN39D12_TLI_2017_2",80,2,0
"WGN39D14_TLI_2017_2",60,3,1
"WGN39D15_TLI_2017_2",65,3,0
"WGN39D17_TLI_2017_2",75,2,0
"WGN39D21_TLI_2017_2",80,3,0
"WGN39D22_TLI_2017_2",85,4,0
"WGN39D24_TLI_2017_2",55,2,0
"WGN39D28_TLI_2017_2",90,2,0
"WGN39D30_TLI_2017_2",65,4,0
"WGN39D32_TLI_2017_2",50,4,3
"WGN39D34_TLI_2017_2",65,3,2
"WGN39D37_TLI_2017_2",60,2,0
"WGN39D39_TLI_2017_2",85,1,1
"WGN39D43_TLI_2017_2",80,2,1
"WGN39D44_TLI_2017_2",80,1,0
"WGN39D47_TLI_2017_2",50,1,0
"WGN39D48_TLI_2017_2",80,3,0
"WGN39D49_TLI_2017_2",65,3,1
"WGN39D51_TLI_2017_2",50,3,1
"WGN39D55_TLI_2017_2",92,2,0
"WGN39D57_TLI_2017_2",85,2,1
"WGN39D58_TLI_2017_2",80,1,0
"WGN39D60_TLI_2017_2",75,2,1
"WGN39D64_TLI_2017_2",85,3,0
"WGN45C03_TLI_2017_2",80,1,0
"WGN45C05_TLI_2017_2",85,1,0
"WGN45C10_TLI_2017_2",90,0,0
"WGN45C11_TLI_2017_2",65,0,0
"WGN45C12_TLI_2017_2",70,1,0
"WGN45C13_TLI_2017_2",95,1,1
"WGN45C14_TLI_2017_2",80,0,1
"WGN45C15_TLI_2017_2",45,2,1
"WGN45C17_TLI_2017_2",80,0,0
"WGN45C19_TLI_2017_2",85,2,0
"WGN45C21_TLI_2017_2",90,0,0
"WGN45C23_TLI_2017_2",70,2,0
"WGN45C25_TLI_2017_2",65,2,0
"WGN45C28_TLI_2017_2",80,0,1
"WGN45C29_TLI_2017_2",85,1,1
"WGN45C31_TLI_2017_2",70,3,1
"WGN45C33_TLI_2017_2",90,2,0
"WGN45C42_TLI_2017_2",50,3,0
"WGN45C45_TLI_2017_2",50,3,0
"WGN45C46_TLI_2017_2",70,0,1
"WGN45C48_TLI_2017_2",80,1,1
"WGN45C55_TLI_2017_2",70,2,0
"WGN45C56_TLI_2017_2",75,2,2
"WGN45C58_TLI_2017_2",75,1,0
"WGN45C59_TLI_2017_2",40,3,1
"WGN45C60_TLI_2017_2",80,1,1
"WGN45C61_TLI_2017_2",92,0,1
"WGN45C63_TLI_2017_2",75,1,0
"WGN45D04_TLI_2017_2",90,1,0
"WGN45D05_TLI_2017_2",60,0,2
"WGN45D06_TLI_2017_2",90,0,0
"WGN45D07_TLI_2017_2",70,1,2
"WGN45D12_TLI_2017_2",75,1,0
"WGN45D14_TLI_2017_2",90,0,1
"WGN45D17_TLI_2017_2",80,0,0
"WGN45D18_TLI_2017_2",80,0,1
"WGN45D20_TLI_2017_2",85,1,1
"WGN45D21_TLI_2017_2",90,0,0
"WGN45D27_TLI_2017_2",70,1,0
"WGN45D29_TLI_2017_2",45,2,1
"WGN45D32_TLI_2017_2",80,2,2
"WGN45D35_TLI_2017_2",90,4,0
"WGN45D37_TLI_2017_2",80,1,1
"WGN45D38_TLI_2017_2",70,3,2
"WGN45D39_TLI_2017_2",90,2,1
"WGN45D41_TLI_2017_2",90,0,0
"WGN45D43_TLI_2017_2",75,1,1
"WGN45D44_TLI_2017_2",90,1,0
"WGN45D54_TLI_2017_2",90,2,0
"WGN45D56_TLI_2017_2",90,0,1
"WGN45D57_TLI_2017_2",95,1,0
"WGN45D60_TLI_2017_2",80,0,0
"WGN45D61_TLI_2017_2",97,2,1
"WGN45D62_TLI_2017_2",70,1,0
"WGN45D64_TLI_2017_2",65,2,2
"WGN46C01_TLI_2017_2",85,1,0
"WGN46C03_TLI_2017_2",75,0,0
"WGN46C04_TLI_2017_2",90,0,1
"WGN46C10_TLI_2017_2",94,0,1
"WGN46C13_TLI_2017_2",80,1,0
"WGN46C16_TLI_2017_2",75,1,1
"WGN46C18_TLI_2017_2",100,0,0
"WGN46C20_TLI_2017_2",80,0,0
"WGN46C25_TLI_2017_2",75,3,1
"WGN46C27_TLI_2017_2",92,0,1
"WGN46C30_TLI_2017_2",70,2,0
"WGN46C31_TLI_2017_2",75,0,0
"WGN46C37_TLI_2017_2",90,1,1
"WGN46C42_TLI_2017_2",98,5,0
"WGN46C43_TLI_2017_2",95,4,1
"WGN46C44_TLI_2017_2",75,1,1
"WGN46C45_TLI_2017_2",95,2,0
"WGN46C49_TLI_2017_2",95,0,1
"WGN46C51_TLI_2017_2",85,2,1
"WGN46C52_TLI_2017_2",80,2,1
"WGN46C54_TLI_2017_2",45,4,0
"WGN46C55_TLI_2017_2",75,2,0
"WGN46C56_TLI_2017_2",90,2,1
"WGN46C61_TLI_2017_2",90,1,0
"WGN46C63_TLI_2017_2",95,3,0
"WGN46C64_TLI_2017_2",70,1,1
"WGN46D01_TLI_2017_2",90,1,1
"WGN46D02_TLI_2017_2",90,2,1
"WGN46D04_TLI_2017_2",85,1,1
"WGN46D06_TLI_2017_2",90,0,0
"WGN46D11_TLI_2017_2",85,2,1
"WGN46D13_TLI_2017_2",75,1,0
"WGN46D15_TLI_2017_2",92,1,1
"WGN46D16_TLI_2017_2",60,1,0
"WGN46D17_TLI_2017_2",70,3,2
"WGN46D18_TLI_2017_2",95,1,0
"WGN46D19_TLI_2017_2",90,1,1
"WGN46D20_TLI_2017_2",85,1,0
"WGN46D21_TLI_2017_2",90,1,1
"WGN46D22_TLI_2017_2",90,0,0
"WGN46D25_TLI_2017_2",90,0,1
"WGN46D32_TLI_2017_2",90,2,0
"WGN46D34_TLI_2017_2",80,4,1
"WGN46D35_TLI_2017_2",70,2,1
"WGN46D39_TLI_2017_2",85,1,0
"WGN46D41_TLI_2017_2",NA,NA,NA
"WGN46D43_TLI_2017_2",85,2,1
"WGN46D45_TLI_2017_2",80,2,1
"WGN46D46_TLI_2017_2",70,1,0
"WGN46D48_TLI_2017_2",60,2,1
"WGN46D50_TLI_2017_2",85,1,1
"WGN46D53_TLI_2017_2",85,1,1
"WGN46D58_TLI_2017_2",85,1,1
"WGN46D60_TLI_2017_2",80,1,1
"WGN46D62_TLI_2017_2",80,4,0
"WGN46D63_TLI_2017_2",55,1,0
"WGN46D65_TLI_2017_2",90,0,0
"WGN55C01_TLI_2017_2",85,1,1
"WGN55C02_TLI_2017_2",80,3,0
"WGN55C03_TLI_2017_2",96,0,0
"WGN55C05_TLI_2017_2",75,1,3
"WGN55C06_TLI_2017_2",80,1,0
"WGN55C07_TLI_2017_2",85,2,0
"WGN55C16_TLI_2017_2",92,3,0
"WGN55C20_TLI_2017_2",95,1,0
"WGN55C21_TLI_2017_2",75,3,1
"WGN55C23_TLI_2017_2",85,0,1
"WGN55C25_TLI_2017_2",75,1,1
"WGN55C27_TLI_2017_2",90,1,0
"WGN55C33_TLI_2017_2",80,2,1
"WGN55C35_TLI_2017_2",95,0,1
"WGN55C36_TLI_2017_2",95,1,0
"WGN55C40_TLI_2017_2",90,0,1
"WGN55C44_TLI_2017_2",70,1,1
"WGN55C45_TLI_2017_2",70,1,1
"WGN55C46_TLI_2017_2",94,0,1
"WGN55C47_TLI_2017_2",90,1,1
"WGN55C49_TLI_2017_2",92,1,1
"WGN55C51_TLI_2017_2",85,1,0
"WGN55C53_TLI_2017_2",75,1,0
"WGN55C54_TLI_2017_2",95,0,1
"WGN55C56_TLI_2017_2",90,4,1
"WGN55C59_TLI_2017_2",90,1,1
"WGN55C61_TLI_2017_2",80,2,1
"WGN55D03_TLI_2017_2",90,1,0
"WGN55D05_TLI_2017_2",70,2,0
"WGN55D09_TLI_2017_2",85,1,0
"WGN55D11_TLI_2017_2",90,1,0
"WGN55D14_TLI_2017_2",70,3,0
"WGN55D17_TLI_2017_2",90,1,1
"WGN55D18_TLI_2017_2",85,1,1
"WGN55D21_TLI_2017_2",75,4,2
"WGN55D22_TLI_2017_2",85,1,1
"WGN55D26_TLI_2017_2",80,3,0
"WGN55D28_TLI_2017_2",75,1,3
"WGN55D29_TLI_2017_2",80,3,1
"WGN55D34_TLI_2017_2",95,1,0
"WGN55D35_TLI_2017_2",65,2,1
"WGN55D36_TLI_2017_2",85,3,0
"WGN55D37_TLI_2017_2",90,2,0
"WGN55D41_TLI_2017_2",80,1,0
"WGN55D42_TLI_2017_2",70,3,0
"WGN55D43_TLI_2017_2",70,2,0
"WGN55D44_TLI_2017_2",65,2,1
"WGN55D45_TLI_2017_2",97,0,1
"WGN55D47_TLI_2017_2",85,2,1
"WGN55D51_TLI_2017_2",92,1,1
"WGN55D53_TLI_2017_2",85,3,1
"WGN55D55_TLI_2017_2",85,2,0
"WGN55D56_TLI_2017_2",90,3,1
"WGN55D57_TLI_2017_2",95,3,1
"WGN55D59_TLI_2017_2",70,2,1
"WGN63C01_TLI_2017_2",90,2,0
"WGN63C02_TLI_2017_2",95,0,1
"WGN63C04_TLI_2017_2",65,0,0
"WGN63C10_TLI_2017_2",65,2,0
"WGN63C11_TLI_2017_2",65,1,1
"WGN63C15_TLI_2017_2",85,1,1
"WGN63C18_TLI_2017_2",85,2,0
"WGN63C19_TLI_2017_2",85,2,1
"WGN63C22_TLI_2017_2",55,3,1
"WGN63C27_TLI_2017_2",85,1,0
"WGN63C30_TLI_2017_2",75,1,0
"WGN63C34_TLI_2017_2",80,2,1
"WGN63C35_TLI_2017_2",80,0,0
"WGN63C36_TLI_2017_2",50,0,0
"WGN63C37_TLI_2017_2",70,1,1
"WGN63C40_TLI_2017_2",85,1,1
"WGN63C41_TLI_2017_2",85,0,2
"WGN63C42_TLI_2017_2",65,3,1
"WGN63C43_TLI_2017_2",45,3,1
"WGN63C48_TLI_2017_2",70,1,0
"WGN63C51_TLI_2017_2",92,2,1
"WGN63C53_TLI_2017_2",80,1,1
"WGN63C55_TLI_2017_2",45,1,0
"WGN63C56_TLI_2017_2",65,2,1
"WGN63C58_TLI_2017_2",75,1,1
"WGN63C60_TLI_2017_2",90,1,0
"WGN63C62_TLI_2017_2",60,3,0
"WGN63C64_TLI_2017_2",70,1,1
"WGN63C65_TLI_2017_2",60,2,0
"WGN63D01_TLI_2017_2",65,1,0
"WGN63D02_TLI_2017_2",65,2,1
"WGN63D03_TLI_2017_2",80,3,0
"WGN63D04_TLI_2017_2",45,2,2
"WGN63D05_TLI_2017_2",85,1,0
"WGN63D06_TLI_2017_2",55,2,1
"WGN63D07_TLI_2017_2",NA,NA,NA
"WGN63D08_TLI_2017_2",60,1,1
"WGN63D10_TLI_2017_2",80,1,2
"WGN63D13_TLI_2017_2",65,2,1
"WGN63D14_TLI_2017_2",65,3,0
"WGN63D17_TLI_2017_2",85,1,0
"WGN63D25_TLI_2017_2",70,2,1
"WGN63D26_TLI_2017_2",70,2,0
"WGN63D30_TLI_2017_2",75,2,1
"WGN63D31_TLI_2017_2",85,1,3
"WGN63D35_TLI_2017_2",75,3,0
"WGN63D41_TLI_2017_2",85,2,1
"WGN63D43_TLI_2017_2",55,2,0
"WGN63D44_TLI_2017_2",80,1,2
"WGN63D46_TLI_2017_2",45,1,0
"WGN63D47_TLI_2017_2",85,1,1
"WGN63D48_TLI_2017_2",65,1,1
"WGN63D50_TLI_2017_2",85,0,0
"WGN63D51_TLI_2017_2",60,2,1
"WGN63D56_TLI_2017_2",55,1,1
"WGN63D60_TLI_2017_2",70,0,1
"WGN63D61_TLI_2017_2",85,2,4
"WGN63D62_TLI_2017_2",55,5,0
"WGN63D63_TLI_2017_2",85,1,0
"WGN59P01_TLI_2017_2",97,4,2
"WGN59P01_TLI_2017_2",80,1,1
"WGN59P01_TLI_2017_2",80,1,1
"WGN59P01_TLI_2017_2",90,0,1
"WGN59P01_TLI_2017_2",85,1,1
"WGN59P01_TLI_2017_2",90,1,2
"WGN59P01_TLI_2017_2",90,0,1
"WGN59P01_TLI_2017_2",90,0,4
"WGN59P01_TLI_2017_2",90,0,2
"WGN59P01_TLI_2017_2",85,0,3
"WGN59P01_TLI_2017_2",85,1,0
"WGN59P01_TLI_2017_2",90,0,2
"WGN07P01_TLI_2017_2",NA,NA,NA
"WGN26P01_TLI_2017_2",80,4,0
"WGN36P01_TLI_2017_2",85,2,1
"WGN36P01_TLI_2017_2",85,1,1
"WGN39P01_TLI_2017_2",60,2,0
"WGN39P01_TLI_2017_2",75,2,0
"WGN45P01_TLI_2017_2",90,1,0
"WGN45P01_TLI_2017_2",85,1,0
"WGN46P01_TLI_2017_2",80,2,0
"WGN55P01_TLI_2017_2",80,2,0
"WGN55P01_TLI_2017_2",90,3,0
"WGN63P01_TLI_2017_2",60,2,2
"WGN63P01_TLI_2017_2",65,2,1
"WGN07C42_TLI_2018_2",NA,NA,NA
"WGN15C31_TLI_2018_2",100,0,0
"WGN26D16_TLI_2018_2",NA,NA,NA
"WGN46C10_TLI_2018_2",100,0,0
"WGN26C22_TLI_2018_2",96,0,0
"WGN07D26_TLI_2018_2",100,0,0
"WGN46D45_TLI_2018_2",100,0,0
"WGN38C08_TLI_2018_2",NA,NA,NA
"WGN36D63_TLI_2018_2",99,1,0
"WGN45D64_TLI_2018_2",NA,0,0
"WGN38D15_TLI_2018_2",100,0,0
"WGN45C21_TLI_2018_2",100,0,0
"WGN45C58_TLI_2018_2",NA,NA,NA
"WGN46C31_TLI_2018_2",80,0,1
"WGN55C33_TLI_2018_2",100,0,0
"WGN63D47_TLI_2018_2",100,0,0
"WGN59P01_TLI_2018_2",100,0,0
"WGN39D34_TLI_2018_2",95,0,0
"WGN26C48_TLI_2018_2",85,0,0
"WGN07C32_TLI_2018_2",100,0,0
"WGN38C26_TLI_2018_2",NA,NA,NA
"WGN55D22_TLI_2018_2",100,0,0
"WGN15D31_TLI_2018_2",NA,0,0
"WGN63C36_TLI_2018_2",NA,NA,NA
"WGN39D58_TLI_2018_2",NA,0,0
"WGN36D44_TLI_2018_2",90,0,1
"WGN63D25_TLI_2018_2",NA,NA,NA
"WGN36C62_TLI_2018_2",98,0,NA
"WGN39C14_TLI_2018_2",NA,NA,NA
"WGN45P01_TLI_2018_2",60,0,0
"WGN36C28_TLI_2018_2",99,0,0
"WGN45C63_TLI_2018_2",NA,NA,NA
"WGN63C64_TLI_2018_2",NA,NA,NA
"WGN15D37_TLI_2018_2",NA,NA,NA
"WGN26D55_TLI_2018_2",100,0,0
"WGN38C18_TLI_2018_2",100,0,0
"WGN15D09_TLI_2018_2",NA,NA,NA
"WGN55C03_TLI_2018_2",NA,NA,NA
"WGN07D59_TLI_2018_2",100,0,0
"WGN45D18_TLI_2018_2",NA,NA,NA
"WGN39C58_TLI_2018_2",100,0,0
"WGN46D21_TLI_2018_2",NA,NA,NA
"WGN07C52_TLI_2018_2",100,0,0
"WGN15C52_TLI_2018_2",NA,NA,NA
"WGN55D51_TLI_2018_2",100,0,0
"WGN63C19_TLI_2018_2",NA,NA,NA
"WGN15D03_TLI_2018_2",NA,NA,NA
"WGN45C25_TLI_2018_2",NA,NA,NA
"WGN63C48_TLI_2018_2",NA,NA,NA
"WGN26C02_TLI_2018_2",NA,NA,NA
"WGN15D01_TLI_2018_2",NA,NA,NA
"WGN55C49_TLI_2018_2",NA,NA,NA
"WGN07D53_TLI_2018_2",NA,NA,NA
"WGN55D37_TLI_2018_2",NA,NA,NA
"WGN38D35_TLI_2018_2",NA,NA,NA
"WGN63D43_TLI_2018_2",NA,NA,NA
"WGN36C48_TLI_2018_2",100,0,0
"WGN26C12_TLI_2018_2",NA,NA,NA
"WGN07D62_TLI_2018_2",NA,NA,NA
"WGN26D13_TLI_2018_2",NA,NA,NA
"WGN15C12_TLI_2018_2",100,0,0
"WGN46D58_TLI_2018_2",100,0,0
"WGN63D02_TLI_2018_2",NA,NA,NA
"WGN26C33_TLI_2018_2",100,0,0
"WGN45D39_TLI_2018_2",NA,NA,NA
"WGN59P01_TLI_2018_2",NA,NA,NA
"WGN36C30_TLI_2018_2",100,0,0
"WGN38D23_TLI_2018_2",NA,0,0
"WGN55C47_TLI_2018_2",NA,NA,NA
"WGN46D04_TLI_2018_2",100,0,0
"WGN15C42_TLI_2018_2",NA,NA,NA
"WGN39D10_TLI_2018_2",NA,NA,NA
"WGN15C33_TLI_2018_2",NA,NA,NA
"WGN46C18_TLI_2018_2",NA,NA,NA
"WGN36D35_TLI_2018_2",NA,NA,NA
"WGN63C18_TLI_2018_2",NA,NA,NA
"WGN07C06_TLI_2018_2",NA,NA,NA
"WGN55D28_TLI_2018_2",100,0,0
"WGN36P01_TLI_2018_2",NA,NA,NA
"WGN26D48_TLI_2018_2",NA,NA,NA
"WGN39C24_TLI_2018_2",100,0,0
"WGN46C01_TLI_2018_2",99,0,0
"WGN39C13_TLI_2018_2",100,0,0
"WGN38C15_TLI_2018_2",100,0,0
"WGN36D12_TLI_2018_2",100,0,0
"WGN39C54_TLI_2018_2",NA,NA,NA
"WGN45D32_TLI_2018_2",100,0,0
"WGN38C16_TLI_2018_2",NA,NA,NA
"WGN39D43_TLI_2018_2",NA,NA,NA
"WGN26D50_TLI_2018_2",100,0,0
"WGN45C03_TLI_2018_2",100,0,0
"WGN07C24_TLI_2018_2",NA,NA,NA
"WGN45D04_TLI_2018_2",NA,NA,NA
"WGN26D09_TLI_2018_2",100,0,0
"WGN63D26_TLI_2018_2",100,0,0
"WGN39C38_TLI_2018_2",95,1,0
"WGN55D03_TLI_2018_2",NA,NA,NA
"WGN36C64_TLI_2018_2",100,0,0
"WGN55C06_TLI_2018_2",NA,0,0
"WGN15C54_TLI_2018_2",NA,NA,NA
"WGN46D60_TLI_2018_2",NA,NA,NA
"WGN39D49_TLI_2018_2",98,0,0
"WGN63C56_TLI_2018_2",100,0,0
"WGN26C41_TLI_2018_2",NA,NA,NA
"WGN45C42_TLI_2018_2",100,0,0
"WGN07C65_TLI_2018_2",99,0,0
"WGN36C34_TLI_2018_2",NA,0,0
"WGN38D02_TLI_2018_2",NA,0,0
"WGN38C39_TLI_2018_2",NA,0,0
"WGN38C74_TLI_2018_2",NA,0,0
"WGN36D03_TLI_2018_2",NA,0,0
"WGN39C03_TLI_2018_2",100,0,0
"WGN36D15_TLI_2018_2",100,0,0
"WGN15D52_TLI_2018_2",NA,0,0
"WGN55C25_TLI_2018_2",NA,0,0
"WGN63C11_TLI_2018_2",100,0,0
"WGN45D60_TLI_2018_2",100,0,0
"WGN15D33_TLI_2018_2",NA,0,0
"WGN07D36_TLI_2018_2",NA,NA,NA
"WGN46C61_TLI_2018_2",99,0,0
"WGN36D58_TLI_2018_2",100,0,0
"WGN38C47_TLI_2018_2",100,0,0
"WGN46P01_TLI_2018_2",80,0,1
"WGN07C34_TLI_2018_2",NA,0,0
"WGN07D33_TLI_2018_2",100,0,0
"WGN55D57_TLI_2018_2",100,0,0
"WGN45C61_TLI_2018_2",100,0,0
"WGN26D56_TLI_2018_2",95,0,0
"WGN63D63_TLI_2018_2",100,0,0
"WGN26C56_TLI_2018_2",100,0,0
"WGN15C47_TLI_2018_2",100,0,0
"WGN46C27_TLI_2018_2",NA,NA,NA
"WGN59P01_TLI_2018_2",100,0,0
"WGN38C68_TLI_2018_2",100,0,0
"WGN36C08_TLI_2018_2",99,0,0
"WGN46D32_TLI_2018_2",100,0,0
"WGN07C45_TLI_2018_2",100,0,0
"WGN39D64_TLI_2018_2",100,0,0
"WGN45D41_TLI_2018_2",NA,0,0
"WGN39D14_TLI_2018_2",NA,0,0
"WGN38C23_TLI_2018_2",100,0,0
"WGN39C08_TLI_2018_2",100,0,1
"WGN15C16_TLI_2018_2",NA,0,0
"WGN15C38_TLI_2018_2",100,0,0
"WGN36C25_TLI_2018_2",100,0,0
"WGN39C63_TLI_2018_2",50,0,1
"WGN38D12_TLI_2018_2",NA,0,0
"WGN46C04_TLI_2018_2",100,0,0
"WGN45C05_TLI_2018_2",100,0,0
"WGN36D29_TLI_2018_2",100,0,0
"WGN15C39_TLI_2018_2",NA,0,0
